dropoff_datetime,dropoff_latitude,dropoff_longitude
2013-01-15 19:58:00,40.714846999999999,-74.014317000000005
2013-01-15 20:58:00,40.715142,-74.014004999999997
2013-01-15 21:05:00,40.715017000000003,-74.014418000000006
2013-01-15 21:43:00,40.714151999999999,-74.014009999999999
2013-01-15 22:44:00,40.715286999999996,-74.013975000000002
2013-01-15 20:34:00,40.7151,-74.014098000000004
2013-01-16 06:44:00,40.714314999999999,-74.014161999999999
2013-01-16 06:01:00,40.715198000000001,-74.013987999999998
2013-01-16 06:17:00,40.714227000000001,-74.014245000000003
2013-01-16 07:02:00,40.714196999999999,-74.014217000000002
2013-01-16 08:17:00,40.714247,-74.014279999999999
2013-01-16 06:56:00,40.714174999999997,-74.014161999999999
2013-01-16 06:56:00,40.715248000000003,-74.014030000000005
2013-01-16 09:05:00,40.714357,-74.014227000000005
2013-01-16 08:32:00,40.714129999999997,-74.014392000000001
2013-01-16 08:15:00,40.714162000000002,-74.014037000000002
2013-01-16 08:27:00,40.714312,-74.014026999999999
2013-01-16 06:18:00,40.714125000000003,-74.014295000000004
2013-01-16 07:58:00,40.714858,-74.014218
2013-01-16 09:05:00,40.714461999999997,-74.014072999999996
2013-01-16 08:58:00,40.714280000000002,-74.014212999999998
2013-01-16 08:01:00,40.714257000000003,-74.014060000000001
2013-01-16 08:18:00,40.714280000000002,-74.014362000000006
2013-01-16 05:01:00,40.714756999999999,-74.013975000000002
2013-01-16 08:26:00,40.714292,-74.014061999999996
2013-01-16 08:21:00,40.714592000000003,-74.014269999999996
2013-01-16 08:00:00,40.714562000000001,-74.013994999999994
2013-01-16 09:36:00,40.714202,-74.01437
2013-01-16 08:43:00,40.715195000000001,-74.014022999999995
2013-01-16 07:51:00,40.714216999999998,-74.014835000000005
2013-01-16 07:48:00,40.714292,-74.014655000000005
2013-01-16 08:12:00,40.715220000000002,-74.014437000000001
2013-01-16 09:36:00,40.714675,-74.014167
2013-01-16 08:10:00,40.714827,-74.014201999999997
2013-01-16 09:10:00,40.714517000000001,-74.014161999999999
2013-01-16 08:09:00,40.714936999999999,-74.014160000000004
2013-01-16 09:34:00,40.714503000000001,-74.014241999999996
2013-01-16 08:48:00,40.714457000000003,-74.014092000000005
2013-01-16 08:23:00,40.714481999999997,-74.014082999999999
2013-01-16 07:56:00,40.714387000000002,-74.014932000000002
2013-01-16 09:18:00,40.714666999999999,-74.014106999999996
2013-01-16 11:37:00,40.714987000000001,-74.014602999999994
2013-01-16 09:06:00,40.714202999999998,-74.014007000000007
2013-01-16 08:10:00,40.715062000000003,-74.014058000000006
2013-01-16 09:20:00,40.714571999999997,-74.014058000000006
2013-01-16 09:49:00,40.714317000000001,-74.014201999999997
2013-01-16 08:51:00,40.714917,-74.014120000000005
2013-01-16 10:57:00,40.714317000000001,-74.014336999999998
2013-01-16 09:22:00,40.714708000000002,-74.014182000000005
2013-01-16 09:45:00,40.714782,-74.014065000000002
2013-01-16 10:01:00,40.714227000000001,-74.014341999999999
2013-01-16 08:44:00,40.714379999999998,-74.014290000000003
2013-01-16 09:29:00,40.714742999999999,-74.014448000000002
2013-01-16 09:48:00,40.714691999999999,-74.014255000000006
2013-01-16 08:07:00,40.714691999999999,-74.014167
2013-01-16 11:23:00,40.714612000000002,-74.014110000000002
2013-01-16 13:39:00,40.714207000000002,-74.014219999999995
2013-01-16 12:44:00,40.714750000000002,-74.014032
2013-01-16 09:39:00,40.714530000000003,-74.014233000000004
2013-01-16 13:36:00,40.714435000000002,-74.014317000000005
2013-01-16 09:39:00,40.714615000000002,-74.014290000000003
2013-01-16 13:51:00,40.714481999999997,-74.014471999999998
2013-01-16 11:40:00,40.714137999999998,-74.014823000000007
2013-01-16 14:31:00,40.714126999999998,-74.014506999999995
2013-01-16 14:07:00,40.71454,-74.014167
2013-01-16 10:04:00,40.714477000000002,-74.01446
2013-01-16 14:31:00,40.714317000000001,-74.014651999999998
2013-01-16 13:18:00,40.714919999999999,-74.014020000000002
2013-01-16 13:16:00,40.714137000000001,-74.014151999999996
2013-01-16 13:34:00,40.714362000000001,-74.014099999999999
2013-01-16 10:11:00,40.715015000000001,-74.014278000000004
2013-01-16 13:24:00,40.715012999999999,-74.014331999999996
2013-01-16 12:45:00,40.714500000000001,-74.014212000000001
2013-01-16 15:53:00,40.714137000000001,-74.014944999999997
2013-01-16 14:00:00,40.714424999999999,-74.014084999999994
2013-01-16 13:49:00,40.714106999999998,-74.014061999999996
2013-01-16 13:53:00,40.714435000000002,-74.014317000000005
2013-01-16 16:00:00,40.714331999999999,-74.014830000000003
2013-01-16 14:44:00,40.714376999999999,-74.014035000000007
2013-01-16 16:03:00,40.714241999999999,-74.014781999999997
2013-01-16 13:37:00,40.714793,-74.014107999999993
2013-01-16 19:01:00,40.714146999999997,-74.014544999999998
2013-01-16 18:34:00,40.715226999999999,-74.014722000000006
2013-01-16 20:11:00,40.714615000000002,-74.014444999999995
2013-01-17 07:24:00,40.714105000000004,-74.014167
2013-01-17 06:26:00,40.714151999999999,-74.014084999999994
2013-01-17 05:55:00,40.714351999999998,-74.014129999999994
2013-01-17 00:35:00,40.715294999999998,-74.014643000000007
2013-01-17 07:24:00,40.715260000000001,-74.014521999999999
2013-01-16 23:43:00,40.715271999999999,-74.014402000000004
2013-01-17 07:40:00,40.714171999999998,-74.014240000000001
2013-01-17 09:16:00,40.714530000000003,-74.014529999999993
2013-01-17 08:15:00,40.714146999999997,-74.014304999999993
2013-01-17 08:18:00,40.714452999999999,-74.014082999999999
2013-01-17 09:14:00,40.714685000000003,-74.014548000000005
2013-01-17 06:49:00,40.714247,-74.014004999999997
2013-01-17 08:11:00,40.714194999999997,-74.014606999999998
2013-01-17 08:13:00,40.714475,-74.014002000000005
2013-01-17 08:11:00,40.714362000000001,-74.014129999999994
2013-01-17 08:17:00,40.714297000000002,-74.014233000000004
2013-01-17 09:19:00,40.714232000000003,-74.013971999999995
2013-01-17 09:24:00,40.714346999999997,-74.014505
2013-01-17 08:12:00,40.714123000000001,-74.014522999999997
2013-01-17 08:01:00,40.714146999999997,-74.014065000000002
2013-01-17 08:27:00,40.714252000000002,-74.013994999999994
2013-01-17 07:40:00,40.714770000000001,-74.014337999999995
2013-01-17 09:00:00,40.714865000000003,-74.014582000000004
2013-01-17 06:33:00,40.714191999999997,-74.014106999999996
2013-01-17 09:32:00,40.714641999999998,-74.014317000000005
2013-01-17 07:50:00,40.714122000000003,-74.014452000000006
2013-01-17 09:33:00,40.714747000000003,-74.014546999999993
2013-01-17 09:23:00,40.714267999999997,-74.014525000000006
2013-01-01 01:04:00,40.715286999999996,-74.013987
2013-01-01 02:54:00,40.714595000000003,-74.014317000000005
2013-01-01 12:45:00,40.715152000000003,-74.014707000000001
2013-01-01 13:24:00,40.715089999999996,-74.014112999999995
2013-01-01 12:17:00,40.714765,-74.014278000000004
2013-01-01 14:12:00,40.714382000000001,-74.014015000000001
2013-01-01 15:15:00,40.714212000000003,-74.014482000000001
2013-01-01 15:24:00,40.714326999999997,-74.014142000000007
2013-01-01 15:09:00,40.715266999999997,-74.014707000000001
2013-01-01 15:20:00,40.715265000000002,-74.014092000000005
2013-01-01 18:16:00,40.71425,-74.014785000000003
2013-01-01 17:53:00,40.715215000000001,-74.014458000000005
2013-01-01 19:10:00,40.714151999999999,-74.014795000000007
2013-01-01 18:06:00,40.715167000000001,-74.014144999999999
2013-01-01 18:36:00,40.71499,-74.014067999999995
2013-01-01 20:07:00,40.715065000000003,-74.014161999999999
2013-01-01 20:31:00,40.714295,-74.014944999999997
2013-01-02 07:54:00,40.714345000000002,-74.014673000000002
2013-01-02 02:38:00,40.714302000000004,-74.013999999999996
2013-01-02 06:38:00,40.714239999999997,-74.014583000000002
2013-01-02 08:30:00,40.714357999999997,-74.014359999999996
2013-01-02 08:35:00,40.714221999999999,-74.014262000000002
2013-01-02 05:49:00,40.714517000000001,-74.014174999999994
2013-01-02 01:16:00,40.715302000000001,-74.014257000000001
2013-01-02 08:11:00,40.714314999999999,-74.014392000000001
2013-01-02 06:23:00,40.714221999999999,-74.014797999999999
2013-01-02 06:29:00,40.714151999999999,-74.014476999999999
2013-01-02 08:56:00,40.714840000000002,-74.014529999999993
2013-01-02 08:12:00,40.714480000000002,-74.013990000000007
2013-01-02 10:04:00,40.714844999999997,-74.014324999999999
2013-01-02 08:45:00,40.714252000000002,-74.014084999999994
2013-01-02 08:59:00,40.714236999999997,-74.014291999999998
2013-01-02 06:40:00,40.714308000000003,-74.014387999999997
2013-01-02 06:23:00,40.714261999999998,-74.014098000000004
2013-01-02 08:42:00,40.715131999999997,-74.014269999999996
2013-01-02 08:47:00,40.714202,-74.014920000000004
2013-01-02 09:32:00,40.714115,-74.014080000000007
2013-01-02 09:38:00,40.714621999999999,-74.013964999999999
2013-01-02 09:43:00,40.714657000000003,-74.014876999999998
2013-01-02 09:34:00,40.714604999999999,-74.014295000000004
2013-01-02 09:33:00,40.714379999999998,-74.013966999999994
2013-01-02 10:14:00,40.714441999999998,-74.014167
2013-01-02 09:09:00,40.714289999999998,-74.014017999999993
2013-01-02 09:42:00,40.714284999999997,-74.014302000000001
2013-01-02 09:08:00,40.714297000000002,-74.013990000000007
2013-01-02 08:42:00,40.714106999999998,-74.014458000000005
2013-01-02 10:05:00,40.715111999999998,-74.014259999999993
2013-01-02 08:28:00,40.714357,-74.014004999999997
2013-01-02 12:40:00,40.714956999999998,-74.014039999999994
2013-01-02 09:28:00,40.714506999999998,-74.01455
2013-01-02 12:23:00,40.714244999999998,-74.013994999999994
2013-01-02 12:28:00,40.714767000000002,-74.014070000000004
2013-01-02 11:32:00,40.714213000000001,-74.014386999999999
2013-01-02 14:11:00,40.714317999999999,-74.014938000000001
2013-01-02 10:44:00,40.714477000000002,-74.014122
2013-01-02 09:12:00,40.714258000000001,-74.014290000000003
2013-01-02 14:20:00,40.714652000000001,-74.014061999999996
2013-01-02 12:37:00,40.714176999999999,-74.014037000000002
2013-01-02 13:18:00,40.714346999999997,-74.014116999999999
2013-01-02 10:55:00,40.714261999999998,-74.014736999999997
2013-01-02 13:22:00,40.715179999999997,-74.014366999999993
2013-01-02 12:17:00,40.715172000000003,-74.014610000000005
2013-01-02 14:41:00,40.714796999999997,-74.014009999999999
2013-01-02 12:13:00,40.714308000000003,-74.014866999999995
2013-01-02 14:25:00,40.714207000000002,-74.014092000000005
2013-01-02 13:32:00,40.714517000000001,-74.014437000000001
2013-01-02 13:11:00,40.714129999999997,-74.014241999999996
2013-01-02 14:17:00,40.714897000000001,-74.014160000000004
2013-01-02 13:36:00,40.714666999999999,-74.014080000000007
2013-01-02 16:05:00,40.714137000000001,-74.014150000000001
2013-01-02 14:39:00,40.715136999999999,-74.014177000000004
2013-01-02 17:16:00,40.715291999999998,-74.014627000000004
2013-01-02 14:27:00,40.714317000000001,-74.014397000000002
2013-01-02 16:56:00,40.714117000000002,-74.014904999999999
2013-01-02 07:28:00,40.714188,-74.014683000000005
2013-01-02 17:59:00,40.714190000000002,-74.014902000000006
2013-01-02 20:31:00,40.714154999999998,-74.014882
2013-01-02 20:57:00,40.714955000000003,-74.014189999999999
2013-01-03 06:51:00,40.714522000000002,-74.014390000000006
2013-01-03 06:42:00,40.714436999999997,-74.014042000000003
2013-01-03 06:38:00,40.714582,-74.014110000000002
2013-01-03 06:19:00,40.714235000000002,-74.014880000000005
2013-01-03 06:58:00,40.714582,-74.014193000000006
2013-01-03 06:23:00,40.714578000000003,-74.014399999999995
2013-01-03 08:31:00,40.714112999999998,-74.014668
2013-01-03 07:58:00,40.715091999999999,-74.014696999999998
2013-01-03 08:04:00,40.714424999999999,-74.013987
2013-01-03 07:49:00,40.714897000000001,-74.014183000000003
2013-01-02 21:39:00,40.715156999999998,-74.014061999999996
2013-01-03 07:04:00,40.714664999999997,-74.014520000000005
2013-01-03 06:26:00,40.714286999999999,-74.013994999999994
2013-01-03 07:12:00,40.714376999999999,-74.014080000000007
2013-01-03 09:13:00,40.714835000000001,-74.014295000000004
2013-01-03 06:15:00,40.714787000000001,-74.014016999999996
2013-01-03 08:22:00,40.714120000000001,-74.014643000000007
2013-01-03 06:31:00,40.714312,-74.014593000000005
2013-01-03 09:05:00,40.714325000000002,-74.014129999999994
2013-01-03 09:30:00,40.714742000000001,-74.014516999999998
2013-01-03 07:06:00,40.714505000000003,-74.014206999999999
2013-01-03 09:21:00,40.714567000000002,-74.014217000000002
2013-01-03 07:37:00,40.714841999999997,-74.014702
2013-01-03 07:23:00,40.714382000000001,-74.013966999999994
2013-01-03 09:57:00,40.714264999999997,-74.014008000000004
2013-01-03 05:12:00,40.714905000000002,-74.014053000000004
2013-01-03 08:55:00,40.714171999999998,-74.014402000000004
2013-01-03 10:40:00,40.714275000000001,-74.014354999999995
2013-01-03 09:06:00,40.714841999999997,-74.014030000000005
2013-01-03 08:59:00,40.714503000000001,-74.014002000000005
2013-01-03 09:22:00,40.714171999999998,-74.014341999999999
2013-01-03 07:52:00,40.714252000000002,-74.014467999999994
2013-01-03 07:52:00,40.714129999999997,-74.014494999999997
2013-01-03 09:06:00,40.714447,-74.014155000000002
2013-01-03 10:15:00,40.714570000000002,-74.014408000000003
2013-01-03 07:35:00,40.714117000000002,-74.014004999999997
2013-01-03 07:47:00,40.714955000000003,-74.014328000000006
2013-01-03 10:47:00,40.714351999999998,-74.014101999999994
2013-01-03 09:39:00,40.714345000000002,-74.014084999999994
2013-01-03 09:46:00,40.714112,-74.014240000000001
2013-01-03 10:30:00,40.714691999999999,-74.014151999999996
2013-01-03 10:21:00,40.714435000000002,-74.014052000000007
2013-01-03 10:09:00,40.714865000000003,-74.014238000000006
2013-01-03 10:14:00,40.715221999999997,-74.013964999999999
2013-01-03 09:52:00,40.714213000000001,-74.014376999999996
2013-01-03 08:24:00,40.714601999999999,-74.014106999999996
2013-01-03 12:00:00,40.714483000000001,-74.014162999999996
2013-01-03 13:23:00,40.714396999999998,-74.014844999999994
2013-01-03 13:51:00,40.714505000000003,-74.014939999999996
2013-01-03 13:35:00,40.714402999999997,-74.013990000000007
2013-01-03 14:14:00,40.714607000000001,-74.014009999999999
2013-01-03 09:29:00,40.714702000000003,-74.014025000000004
2013-01-03 13:01:00,40.714137000000001,-74.014578
2013-01-03 13:07:00,40.714481999999997,-74.014002000000005
2013-01-03 14:17:00,40.714478,-74.014638000000005
2013-01-03 13:18:00,40.714322000000003,-74.013994999999994
2013-01-03 13:20:00,40.714922000000001,-74.014476999999999
2013-01-03 14:31:00,40.714596999999998,-74.014037000000002
2013-01-03 14:25:00,40.714337,-74.014071999999999
2013-01-03 14:51:00,40.714165000000001,-74.014120000000005
2013-01-03 14:50:00,40.714559999999999,-74.013990000000007
2013-01-03 15:24:00,40.714370000000002,-74.013975000000002
2013-01-03 17:12:00,40.715201999999998,-74.014487000000003
2013-01-03 11:10:00,40.714109999999998,-74.014015000000001
2013-01-03 14:53:00,40.714255000000001,-74.014377999999994
2013-01-03 16:08:00,40.714153000000003,-74.014808000000002
2013-01-03 15:43:00,40.714146999999997,-74.014899999999997
2013-01-03 18:16:00,40.714272999999999,-74.014475000000004
2013-01-03 19:13:00,40.714241999999999,-74.014691999999997
2013-01-03 07:42:18,40.714154999999998,-74.014633000000003
2013-01-03 19:59:00,40.714371999999997,-74.014277000000007
2013-01-04 00:30:00,40.714247,-74.014887000000002
2013-01-04 08:11:00,40.714117000000002,-74.014065000000002
2013-01-04 08:52:00,40.715125,-74.013964999999999
2013-01-04 09:19:00,40.714257000000003,-74.014037000000002
2013-01-04 07:47:00,40.714329999999997,-74.014080000000007
2013-01-04 06:19:00,40.714641999999998,-74.014304999999993
2013-01-04 06:22:00,40.714302000000004,-74.014206999999999
2013-01-04 07:29:00,40.714469999999999,-74.014172000000002
2013-01-04 07:36:00,40.714407999999999,-74.014107999999993
2013-01-04 08:54:00,40.714267,-74.014032
2013-01-04 09:02:00,40.714419999999997,-74.014187000000007
2013-01-03 21:39:00,40.714157,-74.014826999999997
2013-01-04 07:40:00,40.714807,-74.014264999999995
2013-01-04 09:04:00,40.71499,-74.014892000000003
2013-01-04 07:49:00,40.714796999999997,-74.013990000000007
2013-01-04 09:14:00,40.714191999999997,-74.014376999999996
2013-01-04 08:17:00,40.714407000000001,-74.014212000000001
2013-01-04 06:51:00,40.714784999999999,-74.014071999999999
2013-01-04 07:57:00,40.714669999999998,-74.014219999999995
2013-01-04 08:05:00,40.715290000000003,-74.014238000000006
2013-01-04 07:53:00,40.714132999999997,-74.014418000000006
2013-01-04 09:46:00,40.714333000000003,-74.014089999999996
2013-01-04 09:24:00,40.714416999999997,-74.014009999999999
2013-01-04 09:28:00,40.715142,-74.014144999999999
2013-01-04 09:25:00,40.714421999999999,-74.014039999999994
2013-01-04 08:39:00,40.714182000000001,-74.014712000000003
2013-01-04 11:13:00,40.714334999999998,-74.014347000000001
2013-01-04 09:14:00,40.714641999999998,-74.014556999999996
2013-01-04 08:20:00,40.714416999999997,-74.013971999999995
2013-01-04 09:59:00,40.714427999999998,-74.014696999999998
2013-01-04 09:05:00,40.714194999999997,-74.014142000000007
2013-01-04 09:29:00,40.714416999999997,-74.014241999999996
2013-01-04 06:23:00,40.714255000000001,-74.014122
2013-01-04 11:24:00,40.714233,-74.014709999999994
2013-01-04 10:08:00,40.714440000000003,-74.014061999999996
2013-01-04 10:35:00,40.714530000000003,-74.014685
2013-01-04 10:05:00,40.714880000000001,-74.014707000000001
2013-01-04 12:12:00,40.715150000000001,-74.014373000000006
2013-01-04 13:51:00,40.714452000000001,-74.014009999999999
2013-01-04 08:48:00,40.714142000000002,-74.014184999999998
2013-01-04 09:16:00,40.714174999999997,-74.013971999999995
2013-01-04 13:47:00,40.714267,-74.014080000000007
2013-01-04 10:53:00,40.714196999999999,-74.014002000000005
2013-01-04 12:14:00,40.714694999999999,-74.014328000000006
2013-01-04 11:34:00,40.714959999999998,-74.014032
2013-01-04 12:10:00,40.714132999999997,-74.014610000000005
2013-01-04 14:38:00,40.714514999999999,-74.014009999999999
2013-01-04 13:41:00,40.714472000000001,-74.014606999999998
2013-01-04 14:38:00,40.714976999999998,-74.014188000000004
2013-01-04 14:09:00,40.714314999999999,-74.014688000000007
2013-01-04 17:25:00,40.71481,-74.014431999999999
2013-01-04 14:51:00,40.714176999999999,-74.014629999999997
2013-01-04 06:56:00,40.715009999999999,-74.014740000000003
2013-01-04 14:08:00,40.714497000000001,-74.014489999999995
2013-01-04 11:04:00,40.714179999999999,-74.014246999999997
2013-01-04 15:44:00,40.714689999999997,-74.013985000000005
2013-01-04 16:54:00,40.715147000000002,-74.014651999999998
2013-01-04 17:57:00,40.714374999999997,-74.014420000000001
2013-01-04 18:34:00,40.715068000000002,-74.014330000000001
2013-01-04 18:51:00,40.714221999999999,-74.014735000000002
2013-01-04 20:02:00,40.714590000000001,-74.014205000000004
2013-01-04 19:36:00,40.715266999999997,-74.014066999999997
2013-01-04 20:47:00,40.715170000000001,-74.014357000000004
2013-01-04 21:04:00,40.715197000000003,-74.014717000000005
2013-01-04 23:23:00,40.714120000000001,-74.014847000000003
2013-01-05 00:24:00,40.714277000000003,-74.014880000000005
2013-01-04 22:59:00,40.714216999999998,-74.014309999999995
2013-01-05 00:54:00,40.714157,-74.014769999999999
2013-01-04 21:12:00,40.714590000000001,-74.014245000000003
2013-01-05 09:31:00,40.714402,-74.014269999999996
2013-01-05 08:56:00,40.714258000000001,-74.014501999999993
2013-01-05 08:14:00,40.714131999999999,-74.014314999999996
